Customer_ID,Gender,Age,L_O_S,Tariff,Handset
K110420,F,37,16.5,CAT 100,S50
K110430,M,42,30.733333,CAT 100,S50
K110440,M,52,26.6,CAT 100,S80
K110450,F,29,16.633333,CAT 100,ASAD170
K110470,F,38,14.4,CAT 100,S80
K110480,M,31,47.166667,CAT 100,S80
K110490,M,50,15.833333,CAT 100,S80
K110500,M,26,57.6,CAT 100,ASAD90
K110510,M,43,51.566667,CAT 100,S80
K110520,F,28,53.566667,CAT 100,ASAD170
K110530,M,52,54.7,CAT 100,S80
K110560,F,49,26.066667,CAT 100,S50
K110580,M,33,24.266667,CAT 100,S80
K110620,F,38,9.7,CAT 100,ASAD170
K110630,F,37,50.833333,CAT 100,S80
K110640,M,37,24.7,CAT 100,ASAD170
K110650,F,52,58.2,CAT 100,ASAD170
K110690,M,46,40.966667,CAT 100,S80
K110700,M,46,29.233333,CAT 100,S50
K110710,M,33,54.533333,CAT 100,ASAD170
K110720,F,27,27.933333,CAT 100,S50
K110730,F,47,54.9,CAT 100,ASAD90
K110740,M,38,41.133333,CAT 100,S50
K110750,M,34,51.033333,CAT 100,S80
K110770,M,36,49.266667,CAT 100,S50
K110780,M,28,38.133333,CAT 100,S80
K110790,F,28,41.8,CAT 200,S80
K110800,F,28,41.833333,CAT 200,S80
K110810,F,27,15.333333,CAT 200,S80
K110830,M,29,41.1,CAT 200,ASAD170
K110840,M,31,17.833333,CAT 200,ASAD170
K110850,M,43,43.4,CAT 200,S50
K110860,F,30,13.866667,CAT 200,ASAD170
K110880,M,28,52.533333,CAT 200,S80
K110890,M,35,36.166667,CAT 200,ASAD170
K110900,F,54,40.866667,CAT 200,S80
K110910,M,38,41.333333,CAT 200,S80
K110920,M,35,19.266667,CAT 200,S50
K110930,M,60,57.533333,CAT 200,S50
K110940,M,50,56.2,CAT 200,ASAD170
K110950,F,53,10,CAT 200,S50
K110960,M,30,49.266667,CAT 200,S50
K110970,M,29,28.366667,CAT 200,ASAD170
K110980,F,27,36.866667,CAT 200,S50
K110990,M,40,20.866667,CAT 200,S50
K111020,F,42,38.1,CAT 200,S50
K111030,M,30,34.066667,CAT 200,S50
K111040,M,46,48.433333,CAT 200,S80
K111050,F,73,16.766667,CAT 200,S50
K111060,M,28,20.2,CAT 200,ASAD170
K111080,M,34,43.766667,CAT 200,S50
K111100,F,46,42.8,CAT 200,ASAD170
K111110,F,29,54.866667,CAT 200,S80
K111130,M,33,30.1,CAT 200,ASAD90
K111150,F,34,22.8,CAT 200,ASAD170
K111160,F,32,15,CAT 200,S80
K111180,F,49,52.466667,CAT 200,S80
K111190,M,35,17.6,CAT 200,ASAD170
K111210,M,29,13.733333,CAT 200,S80
K111230,M,57,38.733333,CAT 200,S50
K111250,F,34,57.2,CAT 200,S80
K111260,F,65,26.666667,CAT 200,S50
K111270,M,45,15.433333,CAT 200,ASAD170
K111280,M,26,15.733333,CAT 200,ASAD90
K111290,F,28,39.233333,CAT 200,ASAD170
K111310,F,29,39.066667,CAT 200,S50
K111320,M,37,51.966667,CAT 200,S50
K111340,F,45,28.633333,CAT 200,S80
K111360,F,37,10.666667,CAT 200,S50
K111370,M,28,26.533333,CAT 200,S50
K111380,M,57,36.6,CAT 200,S80
K111390,M,44,27.133333,CAT 200,S80
K111400,M,38,35.4,CAT 200,ASAD170
K111410,M,31,21.1,CAT 200,S50
K111420,F,29,24.3,CAT 200,S50
K111430,M,46,42,CAT 200,S80
K111440,F,35,38.833333,CAT 200,S50
K111460,M,41,10.4,CAT 200,S80
K111470,M,41,57.533333,CAT 200,ASAD170
K111490,M,53,38.033333,CAT 200,S80
K111500,M,36,17.1,CAT 200,S50
K111510,M,27,45,CAT 200,ASAD90
K111520,F,29,15.033333,CAT 200,S50
K111530,F,30,36.733333,CAT 200,ASAD170
K111540,F,46,57.1,CAT 200,S50
K111560,F,32,50.1,CAT 200,ASAD90
K111570,M,42,54.3,CAT 200,ASAD170
K111580,M,26,11.566667,CAT 200,S50
K111610,M,28,30.2,CAT 200,S80
K111620,M,39,34.433333,CAT 200,S50
K111640,M,35,22.466667,CAT 200,S50
K111650,M,30,55.666667,CAT 200,S50
K111660,M,41,57.7,CAT 200,ASAD170
K111670,M,38,35.033333,CAT 200,S50
K111680,F,38,51.066667,CAT 200,S80
K111690,M,61,10.966667,CAT 200,ASAD170
K111710,F,32,53.4,CAT 200,S80
K111720,M,34,46.766667,CAT 200,S50
K111730,M,48,34.733333,CAT 200,S50
K111740,F,29,53.033333,CAT 200,ASAD170
K111750,M,46,54.866667,CAT 200,S50
K111760,F,51,35.533333,CAT 200,S50
K111770,M,27,23.333333,CAT 200,S50
K111800,M,44,52.033333,CAT 200,ASAD90
K111810,F,29,25.366667,CAT 200,S80
K111830,M,55,29.166667,CAT 200,ASAD170
K111840,M,60,45.133333,CAT 200,ASAD170
K111860,F,37,16.166667,CAT 200,S80
K111870,M,42,26.266667,CAT 200,S50
K111880,F,52,20.3,CAT 200,S50
K111890,F,46,45.5,CAT 200,S50
K111900,M,48,35.233333,CAT 200,S50
K111920,M,32,36.066667,CAT 200,S50
K111930,F,32,30.433333,CAT 200,ASAD170
K111940,M,38,38.766667,CAT 200,S80
K111960,F,42,40.766667,CAT 200,S80
K111970,F,57,55.433333,CAT 200,ASAD170
K111980,M,30,26.7,CAT 200,S50
K112000,F,44,32.366667,CAT 200,S80
K112010,M,44,21.6,CAT 200,S50
K112020,M,50,52.6,CAT 200,S80
K112030,F,28,33.2,CAT 200,S80
K112050,M,55,39.8,CAT 200,S50
K112060,M,44,32.166667,CAT 200,ASAD170
K112070,F,32,48.366667,CAT 200,ASAD90
K112080,F,28,29.966667,CAT 200,S50
K112090,F,26,39.266667,CAT 200,ASAD170
K112100,M,27,14.2,CAT 200,S80
K112110,F,39,47.233333,CAT 200,ASAD170
K112130,F,28,22.966667,CAT 200,ASAD170
K112150,M,32,28.5,CAT 200,S50
K112160,F,33,27.366667,CAT 200,ASAD170
K112170,M,41,48.433333,CAT 200,ASAD170
K112200,F,32,45.3,CAT 200,S50
K112210,F,45,41.666667,CAT 200,ASAD170
K112220,F,66,36.266667,CAT 200,S80
K112230,F,46,32.433333,CAT 200,ASAD170
K112240,F,28,29.066667,CAT 200,ASAD170
K112250,M,34,23.2,CAT 200,ASAD170
K112270,M,43,35.533333,CAT 200,S50
K112290,F,34,43.2,CAT 200,S80
K112300,M,45,40.1,CAT 200,S80
K112310,F,49,51.433333,CAT 200,S80
K112320,F,32,52.8,CAT 200,S80
K112330,F,34,55.7,CAT 200,ASAD170
K112340,F,35,17.233333,CAT 200,ASAD170
K112350,F,26,21.233333,CAT 200,S80
K112360,M,33,37.066667,CAT 200,ASAD170
K112370,F,41,54.966667,CAT 200,S50
K112380,F,27,27.933333,CAT 200,ASAD170
K112390,M,46,48.3,CAT 200,ASAD170
K112400,M,39,38.666667,CAT 200,S50
K112410,M,29,34.5,CAT 200,S80
K112430,F,40,28.566667,CAT 200,S50
K112440,F,54,45.2,CAT 200,S80
K112450,F,53,16.5,CAT 200,S80
K112460,F,48,27.466667,CAT 200,ASAD170
K112470,F,31,14.833333,CAT 200,ASAD170
K112490,F,65,40.9,CAT 200,ASAD170
K112500,F,33,56.666667,CAT 200,S80
K112510,M,32,36.133333,CAT 200,S80
K112520,F,44,15.166667,CAT 200,S50
K112530,F,46,20.8,CAT 200,S80
K112540,F,32,10.533333,CAT 200,S50
K112550,M,29,28.7,CAT 200,S80
K112570,F,42,43.966667,CAT 200,S50
K112590,M,30,30.133333,CAT 200,S80
K112600,M,32,49.7,CAT 200,S50
K112610,M,60,16.533333,CAT 200,S50
K112620,F,28,30.733333,CAT 200,S50
K112640,M,30,56,CAT 200,S80
K112650,F,45,50.033333,CAT 200,S50
K112660,F,55,40.8,CAT 200,ASAD170
K112670,M,41,51.866667,CAT 200,S80
K112680,F,40,12.7,CAT 200,S50
K112700,F,36,29.566667,CAT 200,S80
K112710,M,27,26.633333,CAT 200,S80
K112730,M,37,26.766667,CAT 200,ASAD90
K112740,M,35,36.5,CAT 200,ASAD90
K112750,M,27,30.233333,CAT 200,S50
K112760,M,48,20.033333,CAT 200,S50
K112770,F,30,36.3,CAT 200,ASAD170
K112780,F,26,32.466667,CAT 200,ASAD170
K112790,M,42,40.766667,CAT 200,ASAD170
K112810,M,37,46.866667,CAT 200,S80
K112820,M,29,16.633333,CAT 200,S80
K112830,M,27,13.766667,CAT 200,S80
K112840,M,52,9.533333,CAT 200,ASAD90
K112850,F,31,56.166667,CAT 200,S50
K112870,M,36,47.433333,CAT 200,S80
K112880,F,29,24.333333,CAT 200,S80
K112890,M,35,20.2,CAT 200,S50
K112900,F,26,33.866667,CAT 200,S80
K112910,F,39,11.533333,CAT 200,ASAD170
K112930,M,42,36.233333,CAT 200,S50
K112940,F,32,33.966667,CAT 200,S80
K112960,M,40,44.1,CAT 200,ASAD170
K112980,F,46,27.133333,CAT 200,S80
K112990,F,38,47.833333,CAT 200,ASAD170
K113000,M,66,15.1,CAT 200,S50
K113010,M,48,35.266667,CAT 200,S50
K113020,M,29,28.166667,CAT 200,S50
K113030,M,28,46.5,CAT 200,ASAD170
K113040,M,57,55.166667,CAT 200,S80
K113050,F,38,29.033333,CAT 200,ASAD170
K113060,M,32,20.333333,CAT 200,ASAD170
K113070,M,32,10.266667,CAT 200,S80
K113080,M,42,56.266667,CAT 200,S80
K113090,M,53,21.933333,CAT 200,S80
K113100,F,35,21.833333,CAT 200,S50
K113110,F,38,31.733333,CAT 200,ASAD90
K113120,M,41,20.833333,CAT 200,ASAD90
K113130,F,33,40.1,CAT 200,S80
K113140,F,38,19.666667,CAT 200,ASAD170
K113150,M,29,50.966667,CAT 200,S80
K113170,M,35,40.933333,CAT 200,ASAD170
K113180,M,32,20.6,CAT 200,S50
K113200,F,35,39.1,CAT 200,S50
K113210,F,30,52.933333,CAT 200,S80
K113220,M,66,46.166667,CAT 200,ASAD170
K113230,M,37,22.633333,CAT 200,S50
K113240,M,31,52.4,CAT 200,S50
K113260,M,53,23.9,CAT 200,ASAD170
K113270,F,30,33.433333,CAT 200,S80
K113280,M,34,27,CAT 200,S80
K113290,F,52,16.433333,CAT 200,S80
K113300,M,33,40.266667,CAT 200,ASAD170
K113310,F,35,11.433333,CAT 200,S50
K113320,F,42,19.2,CAT 200,ASAD170
K113330,F,33,36,CAT 200,S50
K113340,M,39,30.966667,CAT 200,ASAD170
K113350,F,61,46.433333,CAT 200,S50
K113360,F,38,46.5,CAT 200,S80
K113370,M,45,17.033333,CAT 200,S80
K113380,M,35,10.233333,CAT 200,ASAD170
K113390,F,40,12.533333,CAT 200,S80
K113400,F,49,24.566667,CAT 200,S50
K113410,F,26,57.7,CAT 200,S80
K113440,M,41,49.566667,CAT 200,S50
K113450,M,28,45.766667,CAT 200,S80
K113470,F,44,54.533333,CAT 200,ASAD90
K113490,F,38,49.666667,CAT 200,S50
K113500,F,33,18.666667,CAT 200,ASAD170
K113510,M,60,51.366667,CAT 200,S80
K113520,F,28,52.133333,CAT 200,S50
K113530,M,27,38.366667,CAT 200,ASAD170
K113540,F,37,33.366667,CAT 200,S80
K113550,F,42,29.933333,CAT 200,S80
K113560,M,41,29.233333,CAT 200,S50
K113580,M,44,22.4,CAT 200,S50
K113590,F,36,23.466667,CAT 200,ASAD170
K113600,M,29,46.833333,CAT 200,ASAD170
K113610,F,68,14.933333,CAT 200,ASAD170
K113630,F,30,38.1,CAT 200,S80
K113640,F,46,56.133333,CAT 200,S80
K113650,F,58,58.166667,CAT 200,S80
K113660,M,39,57.6,CAT 200,S50
K113680,M,35,13.033333,CAT 200,S80
K113690,M,37,17.866667,CAT 200,S80
K113700,M,26,54.533333,CAT 200,S50
K113710,F,37,26.233333,CAT 200,S80
K113720,M,41,21.133333,CAT 200,ASAD170
K113740,F,46,35.366667,CAT 200,ASAD90
K113750,M,34,56.6,CAT 200,S50
K113770,F,38,46.433333,CAT 200,ASAD170
K113780,F,32,44.166667,CAT 200,ASAD170
K113790,M,45,26.533333,CAT 200,S50
K113800,F,37,23.933333,CAT 200,S80
K113810,M,30,19.7,CAT 200,S50
K113830,M,59,13.866667,CAT 200,S50
K113850,M,61,42.166667,CAT 200,S80
K113860,F,38,47.166667,CAT 200,S80
K113870,F,37,29,CAT 200,S50
K113890,F,30,10.166667,CAT 200,ASAD170
K113900,M,33,23.2,CAT 200,S50
K113910,F,40,45.233333,CAT 200,ASAD170
K113920,M,55,27.7,CAT 200,S50
K113930,M,33,37.3,CAT 200,S80
K113940,F,31,54.333333,CAT 200,S50
K113960,F,29,28.766667,CAT 200,ASAD170
K113970,F,50,49.666667,CAT 200,S50
K113980,F,40,42.533333,CAT 200,S80
K113990,M,48,28.966667,CAT 200,ASAD170
K114000,M,41,44.5,CAT 200,S50
K114010,M,60,18.9,CAT 200,ASAD170
K114020,F,31,41.633333,CAT 200,S80
K114030,M,41,18.466667,CAT 200,S80
K114050,F,45,42.833333,CAT 200,ASAD90
K114060,M,40,47.5,CAT 200,S80
K114070,F,29,46.633333,CAT 200,S80
K114080,M,32,52.8,CAT 200,ASAD170
K114090,F,40,50.1,CAT 200,S50
K114100,F,28,51.633333,CAT 200,S80
K114110,M,37,43.333333,CAT 200,S50
K114120,F,36,36.233333,CAT 200,S50
K114130,F,27,47.733333,CAT 200,S50
K114140,M,59,32.7,CAT 200,S50
K114150,F,34,29.3,CAT 200,S80
K114180,F,47,35.466667,CAT 200,S50
K114200,F,34,32.833333,CAT 200,S80
K114220,F,37,37.933333,CAT 200,S80
K114230,F,49,18.233333,CAT 200,S80
K114240,M,29,28.333333,CAT 200,S80
K114250,F,34,26.433333,CAT 200,S50
K114260,F,43,12.733333,CAT 200,S80
K114270,F,28,23.5,CAT 200,S80
K114280,M,46,57.1,CAT 200,S50
K114290,M,26,52.1,CAT 200,S50
K114300,M,32,10.433333,CAT 200,S80
K114310,F,35,43.5,CAT 200,S50
K114320,F,33,14.833333,CAT 200,ASAD170
K114350,F,33,46.9,CAT 200,ASAD170
K114360,F,43,38.233333,CAT 200,S50
K114380,F,38,53.533333,CAT 200,ASAD170
K114390,M,29,54.066667,CAT 200,S80
K114400,M,68,38.933333,CAT 200,S50
K114420,F,33,20.366667,CAT 200,S80
K114430,F,31,54.766667,CAT 200,ASAD170
K114450,M,36,10.5,CAT 200,ASAD170
K114460,F,28,57.133333,CAT 200,ASAD170
K114470,F,50,42.166667,CAT 200,S50
K114480,M,39,21.233333,CAT 200,ASAD170
K114500,M,31,14.866667,CAT 200,ASAD90
K114510,M,37,50.933333,CAT 200,S80
K114520,F,26,47.3,CAT 200,S50
K114530,F,57,30.7,CAT 200,ASAD170
K114550,M,48,43.5,CAT 200,S50
K114560,M,40,56.766667,CAT 200,S80
K114570,M,39,53.033333,CAT 200,S80
K114590,M,26,31.466667,CAT 200,ASAD170
K114600,M,30,42.9,CAT 200,S50
K114610,M,32,46.6,CAT 200,ASAD170
K114620,M,49,51.833333,CAT 200,S80
K114630,F,27,11.833333,CAT 200,ASAD170
K114640,F,30,12.2,CAT 200,S80
K114650,M,33,20.433333,CAT 200,S80
K114670,M,32,9.733333,CAT 200,S50
K114700,F,39,33.033333,CAT 200,S80
K114710,M,58,29.833333,CAT 200,S50
K114720,F,30,33.666667,CAT 200,S50
K114730,M,31,49.033333,CAT 200,ASAD170
K114740,M,38,53.266667,CAT 200,ASAD170
K114770,F,32,26.2,CAT 200,S80
K114780,M,37,50.566667,CAT 200,S80
K114810,F,49,16.233333,CAT 200,ASAD170
K114820,M,50,45.566667,CAT 200,S80
K114830,M,42,21.8,CAT 200,S80
K114840,F,29,17.266667,CAT 200,S80
K114850,M,31,12.3,CAT 200,S80
K114860,F,31,51.666667,CAT 200,S80
K114870,F,29,24.433333,CAT 200,ASAD170
K114890,F,26,20.9,CAT 200,S50
K114900,F,56,19.533333,CAT 200,S80
K114910,M,30,54.566667,CAT 200,S80
K114930,M,60,20.1,CAT 200,S50
K114960,M,53,37.433333,CAT 200,ASAD170
K114980,F,49,9.8,CAT 200,S50
K115000,F,27,35.1,CAT 200,S80
K115010,F,37,26.433333,CAT 200,ASAD170
K115020,F,27,11.5,CAT 200,S50
K115040,M,45,45.266667,CAT 200,S50
K115050,F,47,29.6,CAT 200,S80
K115080,M,35,30.4,CAT 200,S50
K115090,F,33,33.2,CAT 200,S80
K115100,F,26,53.8,CAT 200,S50
K115120,F,31,13.266667,CAT 200,S50
K115130,F,44,45.933333,CAT 200,ASAD170
K115140,F,32,46.2,CAT 200,S80
K115150,M,26,11.866667,CAT 200,ASAD170
K115160,F,26,32.233333,CAT 200,ASAD170
K115170,F,29,13,CAT 200,ASAD170
K115180,M,56,41.133333,CAT 200,S80
K115190,M,44,55.833333,CAT 200,ASAD90
K115200,M,35,20.333333,CAT 200,S50
K115210,F,63,24.666667,CAT 200,ASAD170
K115220,M,37,40.366667,CAT 200,S80
K115230,F,49,26.633333,CAT 200,S80
K115240,M,27,46.6,CAT 200,S50
K115250,M,36,43.766667,CAT 200,S50
K115260,M,29,40.133333,CAT 200,ASAD170
K115290,F,28,43.566667,CAT 200,ASAD170
K115310,M,42,14.333333,CAT 200,S80
K115320,M,35,34.566667,CAT 200,ASAD170
K115340,M,30,32.466667,CAT 200,ASAD170
K115360,F,26,55.066667,CAT 200,S50
K115380,M,57,28.833333,CAT 200,S80
K115390,M,35,14.466667,CAT 200,S50
K115400,F,33,41.433333,CAT 200,ASAD170
K115410,F,33,55.633333,CAT 200,S80
K115420,F,56,19.633333,CAT 200,S80
K115430,F,27,50.8,CAT 200,S80
K115450,M,29,50.866667,CAT 200,ASAD170
K115460,F,34,29.7,CAT 200,ASAD170
K115470,M,58,38.133333,CAT 200,ASAD170
K115490,F,39,14.766667,CAT 200,ASAD170
K115510,F,30,13.5,CAT 200,ASAD170
K115520,F,47,28.533333,CAT 200,ASAD170
K115530,M,31,29.766667,CAT 200,S80
K115560,F,26,50.9,CAT 200,S80
K115570,M,41,9.633333,CAT 200,S50
K115580,F,47,31,CAT 200,ASAD170
K115600,F,30,31.366667,CAT 200,ASAD170
K115610,M,26,14.6,CAT 200,S50
K115630,F,32,33.733333,CAT 200,S50
K115650,M,30,47.566667,CAT 200,S50
K115660,F,35,21.266667,CAT 200,ASAD170
K115680,F,54,48.833333,CAT 200,ASAD170
K115690,F,41,27.4,CAT 200,S50
K115710,F,37,17.8,CAT 200,S50
K115730,M,48,45.4,CAT 200,ASAD170
K115740,M,29,56.133333,CAT 200,S80
K115750,M,34,47.666667,CAT 200,ASAD170
K115760,M,27,20.133333,CAT 200,ASAD170
K115770,M,44,46.566667,CAT 200,ASAD170
K115790,F,50,35.6,CAT 200,ASAD170
K115800,M,33,45.433333,CAT 200,S80
K115810,F,33,37.733333,CAT 200,S80
K115840,F,44,44,CAT 200,S50
K115850,F,38,54.866667,CAT 200,S80
K115860,F,28,48.166667,CAT 200,S50
K115870,F,31,54.466667,CAT 200,S50
K115880,F,29,50.366667,CAT 200,S50
K115890,M,27,15.966667,CAT 200,ASAD170
K115900,F,28,20.633333,CAT 200,ASAD170
K115910,F,28,18.066667,CAT 200,S50
K115920,F,49,43,CAT 200,S80
K115930,F,39,17.633333,CAT 200,ASAD170
K115940,F,33,38.866667,CAT 200,S80
K115970,M,26,15.566667,CAT 200,ASAD170
K115990,F,39,26.6,CAT 200,ASAD170
K116000,M,33,53.266667,CAT 200,ASAD170
K116010,M,28,34.566667,CAT 200,S50
K116020,M,27,12.766667,CAT 200,ASAD90
K116030,F,45,40.566667,CAT 200,S80
K116040,F,31,55.366667,CAT 200,S80
K116050,F,36,36.833333,CAT 200,S80
K116060,M,39,56.166667,CAT 200,S50
K116070,F,49,26.166667,CAT 200,ASAD170
K116080,M,27,27.966667,CAT 200,S50
K116100,M,32,18.966667,CAT 200,ASAD170
K116110,M,35,41.233333,CAT 200,ASAD170
K116120,F,59,37.8,CAT 200,ASAD170
K116130,F,28,38.066667,CAT 200,ASAD170
K116140,F,33,26.066667,CAT 200,S50
K116150,F,42,10.233333,CAT 200,S50
K116160,M,49,34.433333,CAT 200,S80
K116170,F,32,30.1,CAT 200,S80
K116190,F,26,23.4,CAT 200,ASAD90
K116200,F,42,25.6,CAT 200,S50
K116210,F,38,31.766667,CAT 200,ASAD170
K116220,M,38,32.6,CAT 200,S50
K116230,F,36,45.2,CAT 200,ASAD90
K116240,F,33,35.9,CAT 200,ASAD170
K116250,M,40,13.133333,CAT 200,S80
K116260,M,26,25.566667,CAT 200,ASAD170
K116270,M,31,32.6,CAT 200,ASAD170
K116290,M,31,14.333333,CAT 200,S50
K116300,F,27,36.633333,CAT 200,S80
K116310,M,29,12,CAT 200,S50
K116320,M,48,14.766667,CAT 200,S50
K116330,F,59,26.9,CAT 200,ASAD170
K116340,F,62,39.266667,CAT 200,ASAD90
K116350,M,31,34.433333,CAT 200,S80
K116370,F,50,49.033333,CAT 200,ASAD170
K116390,F,27,39.4,CAT 200,S80
K116400,F,77,23.666667,CAT 200,S50
K116410,M,30,28.166667,CAT 200,ASAD170
K116430,M,55,38.9,CAT 200,S80
K116440,F,34,46.766667,CAT 200,S80
K116450,M,31,46.466667,CAT 200,S50
K116460,F,45,34.733333,CAT 200,S50
K116480,F,52,31.033333,CAT 200,S50
K116490,F,43,25.2,CAT 200,S80
K116500,F,33,45.966667,CAT 200,S80
K116520,M,63,55.5,CAT 200,ASAD90
K116540,M,26,28.966667,CAT 200,ASAD170
K116550,F,30,36.8,CAT 200,S50
K116560,F,36,44.333333,CAT 200,ASAD170
K116570,M,54,24.133333,CAT 200,S50
K116580,F,44,14.033333,CAT 200,ASAD170
K116590,M,31,10.8,CAT 200,S80
K116600,F,37,52.866667,CAT 200,S50
K116610,M,28,29.366667,CAT 200,S80
K116620,M,28,46.2,CAT 200,ASAD170
K116640,F,40,43.8,CAT 200,S50
K116650,M,30,54.433333,CAT 200,ASAD170
K116660,F,49,19.533333,CAT 200,ASAD170
K116680,M,40,34.5,CAT 200,S80
K116690,M,42,43.5,CAT 200,S50
K116700,F,45,44.633333,CAT 200,ASAD170
K116710,M,29,49.466667,CAT 200,ASAD90
K116720,F,46,30.1,CAT 200,ASAD170
K116730,F,26,20.2,CAT 200,ASAD170
K116740,M,28,18.866667,CAT 200,S50
K116770,F,41,21.2,CAT 200,S50
K116790,M,27,16.866667,CAT 200,S80
K116800,F,45,28.933333,CAT 200,ASAD170
K116810,F,48,46.266667,CAT 200,S50
K116830,F,31,54.366667,CAT 200,ASAD170
K116840,M,26,46.966667,CAT 200,S80
K116850,F,31,38.666667,CAT 200,ASAD170
K116870,F,28,20.633333,CAT 200,ASAD170
K116880,M,39,31.666667,CAT 200,S80
K116890,F,32,23.1,CAT 200,ASAD170
K116900,M,31,28.133333,CAT 200,S50
K116910,M,31,39.966667,CAT 200,S50
K116920,F,48,14.266667,CAT 200,S50
K116940,M,33,33.566667,CAT 200,S50
K116950,M,32,33.966667,CAT 200,S80
K116960,F,36,49.833333,CAT 200,S50
K116970,M,29,37.633333,CAT 200,S50
K116980,F,43,32.7,CAT 200,S50
K117000,M,44,45.433333,CAT 200,S80
K117010,F,55,22.633333,CAT 200,ASAD170
K117020,M,51,42.8,CAT 200,S80
K117030,M,40,51.8,CAT 200,S80
K117040,M,34,51,CAT 200,S80
K117060,M,34,31.9,CAT 200,S50
K117070,F,34,34.566667,CAT 200,S50
K117080,M,30,12.133333,CAT 200,S80
K117090,F,48,30,CAT 200,ASAD170
K117100,M,40,47.566667,CAT 200,S80
K117110,F,28,49.466667,CAT 200,S80
K117120,F,31,56.1,CAT 200,S50
K117150,F,44,20.966667,CAT 200,ASAD170
K117160,F,55,57.7,CAT 200,ASAD90
K117170,M,37,17.933333,CAT 200,S50
K117180,M,27,29.533333,CAT 200,ASAD170
K117190,M,32,18.566667,CAT 200,ASAD170
K117210,M,44,12.5,CAT 200,S50
K117230,M,38,23.733333,CAT 200,S80
K117260,M,28,24.066667,CAT 200,S80
K117270,F,50,16.966667,CAT 200,S80
K117290,M,29,39.566667,CAT 200,S80
K117300,M,27,21.266667,CAT 200,S50
K117310,M,33,26.633333,CAT 200,S80
K117320,M,34,38.5,CAT 200,S80
K117330,M,36,57.633333,CAT 200,S50
K117340,F,31,44,CAT 200,ASAD90
K117360,M,32,29.933333,CAT 200,ASAD170
K117370,M,39,51.066667,CAT 200,ASAD170
K117380,M,32,44.433333,CAT 200,S80
K117390,M,36,34.966667,CAT 200,ASAD90
K117400,M,44,54.3,CAT 200,S50
K117410,M,27,50.733333,CAT 200,ASAD170
K117420,F,37,31.333333,CAT 200,S50
K117430,F,36,53.833333,CAT 200,ASAD170
K117440,M,34,15.233333,CAT 200,S80
K117450,M,27,40.833333,CAT 200,ASAD90
K117460,F,32,34.833333,CAT 200,S50
K117470,F,36,54.366667,CAT 200,ASAD170
K117500,F,59,35.9,CAT 200,ASAD170
K117520,F,46,18.3,CAT 200,S50
K117530,F,27,41.4,CAT 200,ASAD170
K117540,M,27,56.033333,CAT 200,ASAD170
K117570,M,58,57.766667,CAT 200,S50
K117590,M,27,48.366667,CAT 200,S80
K117600,M,31,14.866667,CAT 200,S50
K117610,M,51,49.766667,CAT 200,S80
K117620,M,33,27.433333,CAT 200,S80
K117630,M,50,51.333333,CAT 200,S80
K117640,M,43,10.266667,CAT 200,S80
K117650,M,46,50.733333,CAT 200,ASAD170
K117660,F,29,37.366667,CAT 200,S80
K117670,M,37,28.666667,CAT 200,S50
K117680,F,52,51.566667,CAT 200,S80
K117710,M,31,12.966667,CAT 200,S80
K117720,F,37,50.7,CAT 200,S80
K117730,M,47,12.5,CAT 200,S80
K117750,F,49,56.9,CAT 200,ASAD170
K117770,M,34,17.6,CAT 200,S80
K117790,F,29,49.866667,CAT 200,S80
K117800,F,51,34.733333,CAT 200,ASAD170
K117830,F,50,37.933333,CAT 200,ASAD170
K117840,F,31,15.1,CAT 200,S80
K117850,F,33,25.733333,CAT 200,ASAD170
K117860,M,47,33.8,CAT 200,ASAD170
K117870,M,31,44.233333,CAT 200,ASAD170
K117880,F,44,55.566667,CAT 200,S50
K117890,M,39,22.3,CAT 200,S80
K117900,M,33,46.566667,CAT 200,S80
K117920,F,49,28.566667,CAT 200,S50
K117930,F,29,48.866667,CAT 200,S80
K117940,F,30,19.733333,CAT 200,ASAD170
K117950,F,31,55.066667,CAT 200,S50
K117960,M,26,48.166667,CAT 200,S50
K117980,M,39,50.033333,CAT 200,S50
K117990,M,28,48.833333,CAT 200,S80
K118010,M,39,56.466667,CAT 200,ASAD170
K118030,F,29,42.533333,CAT 200,S80
K118040,M,42,44.866667,CAT 200,S80
K118050,M,64,22.2,CAT 200,ASAD170
K118060,M,46,45.866667,CAT 200,ASAD170
K118070,F,51,27.933333,CAT 200,ASAD170
K118110,M,37,56.633333,CAT 200,S50
K118120,F,28,26.466667,CAT 200,ASAD170
K118130,M,30,37.6,CAT 200,S80
K118150,M,41,16.9,CAT 200,ASAD170
K118160,M,26,45.3,CAT 200,S50
K118170,F,28,49.633333,CAT 200,S80
K118180,M,39,26.966667,CAT 200,S50
K118190,F,30,16.5,CAT 200,S80
K118200,M,35,13.3,CAT 200,ASAD170
K118220,M,36,38.4,CAT 200,ASAD170
K118230,F,31,12.8,CAT 200,S80
K118240,F,36,56.966667,CAT 200,S50
K118250,F,30,43.466667,CAT 200,S80
K118270,M,38,41.866667,CAT 200,S80
K118280,M,33,24.166667,CAT 200,S80
K118290,M,29,18.333333,CAT 200,S80
K118300,F,56,18,CAT 200,S50
K118310,M,54,41.733333,CAT 200,S80
K118320,M,51,57.533333,CAT 200,ASAD170
K118330,F,50,36.066667,CAT 200,S80
K118340,F,28,32.4,CAT 200,ASAD170
K118360,F,48,18.1,CAT 200,ASAD170
